开始统计文件行数...
0it [00:00, ?it/s]
读取数据:  22%|██▏       | 1552914/7086503 [13:39<11:50, 7785.39it/s]
读取数据:  22%|██▏       | 1553958/7086503 [13:39<10:57, 8412.02it/s]
读取数据:  22%|██▏       | 1554995/7086503 [13:39<10:21, 8905.08it/s]
读取数据:  22%|██▏       | 1556036/7086503 [13:40<09:55, 9284.59it/s]
读取数据:  22%|██▏       | 1557258/7086503 [13:40<09:08, 10083.85it/s]
读取数据:  22%|██▏       | 1558610/7086503 [13:40<08:20, 11049.95it/s]
读取数据:  22%|██▏       | 1559953/7086503 [13:40<07:51, 11730.07it/s]
读取数据:  22%|██▏       | 1561511/7086503 [13:40<07:10, 12847.65it/s]
读取数据:  22%|██▏       | 1563157/7086503 [13:40<06:37, 13904.93it/s]
读取数据:  22%|██▏       | 1564603/7086503 [13:40<06:32, 14068.42it/s]
读取数据:  22%|██▏       | 1566027/7086503 [13:40<07:03, 13035.02it/s]
读取数据:  22%|██▏       | 1567357/7086503 [13:40<07:04, 13004.88it/s]
读取数据:  22%|██▏       | 1569043/7086503 [13:40<06:31, 14102.66it/s]
读取数据:  22%|██▏       | 1570595/7086503 [13:41<06:20, 14510.16it/s]
读取数据:  22%|██▏       | 1572061/7086503 [13:41<06:27, 14225.22it/s]
读取数据:  22%|██▏       | 1573495/7086503 [13:41<07:21, 12494.98it/s]
读取数据:  22%|██▏       | 1574788/7086503 [13:41<07:45, 11843.64it/s]
读取数据:  22%|██▏       | 1576388/7086503 [13:41<07:05, 12935.07it/s]
读取数据:  22%|██▏       | 1578194/7086503 [13:41<06:25, 14305.37it/s]
读取数据:  22%|██▏       | 1579731/7086503 [13:41<06:17, 14602.55it/s]
读取数据:  22%|██▏       | 1581439/7086503 [13:41<05:59, 15306.81it/s]
读取数据:  22%|██▏       | 1583495/7086503 [13:41<05:27, 16828.27it/s]
读取数据:  22%|██▏       | 1585200/7086503 [13:42<05:46, 15888.63it/s]
读取数据:  22%|██▏       | 1586815/7086503 [13:42<06:19, 14502.07it/s]
读取数据:  22%|██▏       | 1588303/7086503 [13:42<06:50, 13398.65it/s]
读取数据:  22%|██▏       | 1589679/7086503 [13:42<07:20, 12484.19it/s]
读取数据:  22%|██▏       | 1590957/7086503 [13:42<07:52, 11628.33it/s]
读取数据:  22%|██▏       | 1592673/7086503 [13:42<07:02, 13000.27it/s]
读取数据:  23%|██▎       | 1594465/7086503 [13:42<06:23, 14302.84it/s]
读取数据:  23%|██▎       | 1596102/7086503 [13:42<06:09, 14869.29it/s]
读取数据:  23%|██▎       | 1597773/7086503 [13:43<05:56, 15386.57it/s]
读取数据:  23%|██▎       | 1599497/7086503 [13:43<05:44, 15916.95it/s]
读取数据:  23%|██▎       | 1601112/7086503 [13:43<11:15, 8115.48it/s] 
读取数据:  23%|██▎       | 1602355/7086503 [13:43<10:34, 8643.92it/s]
读取数据:  23%|██▎       | 1603550/7086503 [13:43<10:04, 9073.52it/s]
读取数据:  23%|██▎       | 1605387/7086503 [13:43<08:15, 11061.26it/s]
读取数据:  23%|██▎       | 1607046/7086503 [13:43<07:23, 12346.19it/s]
读取数据:  23%|██▎       | 1608526/7086503 [13:44<07:02, 12960.53it/s]
读取数据:  23%|██▎       | 1609984/7086503 [13:44<07:31, 12129.64it/s]
读取数据:  23%|██▎       | 1611319/7086503 [13:44<07:24, 12322.52it/s]
读取数据:  23%|██▎       | 1613012/7086503 [13:44<06:45, 13510.39it/s]
读取数据:  23%|██▎       | 1614632/7086503 [13:44<06:24, 14220.02it/s]
读取数据:  23%|██▎       | 1616762/7086503 [13:44<05:37, 16187.40it/s]
读取数据:  23%|██▎       | 1618951/7086503 [13:44<05:06, 17818.22it/s]
读取数据:  23%|██▎       | 1620779/7086503 [13:44<05:30, 16522.16it/s]
读取数据:  23%|██▎       | 1623245/7086503 [13:44<04:51, 18767.80it/s]
读取数据:  23%|██▎       | 1626389/7086503 [13:45<04:04, 22351.80it/s]
读取数据:  23%|██▎       | 1628684/7086503 [13:45<04:16, 21278.44it/s]
读取数据:  23%|██▎       | 1630863/7086503 [13:45<05:18, 17149.97it/s]
读取数据:  23%|██▎       | 1633483/7086503 [13:45<04:41, 19342.57it/s]
读取数据:  23%|██▎       | 1635579/7086503 [13:45<04:39, 19524.05it/s]
读取数据:  23%|██▎       | 1637647/7086503 [13:45<05:35, 16258.41it/s]
读取数据:  23%|██▎       | 1639435/7086503 [13:45<06:34, 13792.90it/s]
读取数据:  23%|██▎       | 1640973/7086503 [13:46<07:22, 12303.87it/s]
读取数据:  23%|██▎       | 1642325/7086503 [13:46<08:04, 11228.17it/s]
读取数据:  23%|██▎       | 1643532/7086503 [13:46<08:42, 10417.33it/s]
读取数据:  23%|██▎       | 1644628/7086503 [13:46<09:00, 10063.60it/s]
读取数据:  23%|██▎       | 1645666/7086503 [13:46<09:15, 9795.22it/s] 
读取数据:  23%|██▎       | 1646663/7086503 [13:46<09:32, 9508.23it/s]
读取数据:  23%|██▎       | 1647623/7086503 [13:46<09:45, 9293.08it/s]
读取数据:  23%|██▎       | 1648559/7086503 [13:46<09:44, 9308.51it/s]
读取数据:  23%|██▎       | 1649543/7086503 [13:47<09:36, 9437.88it/s]
读取数据:  23%|██▎       | 1650491/7086503 [13:47<18:57, 4778.50it/s]
读取数据:  23%|██▎       | 1651217/7086503 [13:47<17:39, 5130.19it/s]
读取数据:  23%|██▎       | 1652034/7086503 [13:47<15:51, 5709.57it/s]
读取数据:  23%|██▎       | 1652777/7086503 [13:47<14:54, 6077.55it/s]
读取数据:  23%|██▎       | 1653520/7086503 [13:47<14:17, 6333.25it/s]
读取数据:  23%|██▎       | 1654369/7086503 [13:48<13:10, 6868.81it/s]
读取数据:  23%|██▎       | 1655614/7086503 [13:48<10:51, 8332.61it/s]
读取数据:  23%|██▎       | 1656964/7086503 [13:48<09:17, 9740.72it/s]
读取数据:  23%|██▎       | 1658591/7086503 [13:48<07:49, 11564.21it/s]
读取数据:  23%|██▎       | 1660162/7086503 [13:48<07:06, 12726.90it/s]
读取数据:  23%|██▎       | 1661552/7086503 [13:48<06:55, 13065.17it/s]
读取数据:  23%|██▎       | 1663519/7086503 [13:48<06:01, 14996.91it/s]
读取数据:  24%|██▎       | 1665973/7086503 [13:48<05:04, 17805.94it/s]
读取数据:  24%|██▎       | 1668607/7086503 [13:48<04:26, 20333.45it/s]
读取数据:  24%|██▎       | 1670662/7086503 [13:48<05:27, 16540.60it/s]
读取数据:  24%|██▎       | 1672446/7086503 [13:49<06:33, 13764.64it/s]
读取数据:  24%|██▎       | 1673979/7086503 [13:49<07:19, 12316.44it/s]
读取数据:  24%|██▎       | 1675333/7086503 [13:49<07:53, 11429.73it/s]
读取数据:  24%|██▎       | 1676560/7086503 [13:49<08:09, 11061.14it/s]
读取数据:  24%|██▎       | 1677720/7086503 [13:49<08:41, 10379.47it/s]
读取数据:  24%|██▎       | 1678793/7086503 [13:49<09:09, 9840.76it/s] 
读取数据:  24%|██▎       | 1679798/7086503 [13:49<09:26, 9537.74it/s]
读取数据:  24%|██▎       | 1680843/7086503 [13:50<09:13, 9763.61it/s]
读取数据:  24%|██▎       | 1681832/7086503 [13:50<09:35, 9390.87it/s]
读取数据:  24%|██▎       | 1682779/7086503 [13:50<09:37, 9355.75it/s]
读取数据:  24%|██▍       | 1683720/7086503 [13:50<09:55, 9065.29it/s]
读取数据:  24%|██▍       | 1684630/7086503 [13:50<10:09, 8861.86it/s]
读取数据:  24%|██▍       | 1685609/7086503 [13:50<09:52, 9113.78it/s]
读取数据:  24%|██▍       | 1686524/7086503 [13:50<09:59, 9008.69it/s]
读取数据:  24%|██▍       | 1687472/7086503 [13:50<09:51, 9134.56it/s]
读取数据:  24%|██▍       | 1688388/7086503 [13:50<10:00, 8994.60it/s]
读取数据:  24%|██▍       | 1689289/7086503 [13:51<10:14, 8789.18it/s]
读取数据:  24%|██▍       | 1690222/7086503 [13:51<10:03, 8943.75it/s]
读取数据:  24%|██▍       | 1691119/7086503 [13:51<10:14, 8785.62it/s]
读取数据:  24%|██▍       | 1692000/7086503 [13:51<10:14, 8785.82it/s]
读取数据:  24%|██▍       | 1692880/7086503 [13:51<10:19, 8709.09it/s]
读取数据:  24%|██▍       | 1693758/7086503 [13:51<10:17, 8729.26it/s]
读取数据:  24%|██▍       | 1694654/7086503 [13:51<10:13, 8788.30it/s]
读取数据:  24%|██▍       | 1695534/7086503 [13:51<10:21, 8668.85it/s]
读取数据:  24%|██▍       | 1696442/7086503 [13:51<10:13, 8788.66it/s]
读取数据:  24%|██▍       | 1697341/7086503 [13:51<10:09, 8847.93it/s]
读取数据:  24%|██▍       | 1698266/7086503 [13:52<10:01, 8957.81it/s]
读取数据:  24%|██▍       | 1699163/7086503 [13:52<10:05, 8902.02it/s]
读取数据:  24%|██▍       | 1700054/7086503 [13:52<21:00, 4274.39it/s]
读取数据:  24%|██▍       | 1700735/7086503 [13:52<19:39, 4568.06it/s]
读取数据:  24%|██▍       | 1702419/7086503 [13:52<13:00, 6901.47it/s]
读取数据:  24%|██▍       | 1704134/7086503 [13:52<09:52, 9085.87it/s]
读取数据:  24%|██▍       | 1705786/7086503 [13:53<08:17, 10809.24it/s]
读取数据:  24%|██▍       | 1708693/7086503 [13:53<05:49, 15365.44it/s]
读取数据:  24%|██▍       | 1710823/7086503 [13:53<05:17, 16925.74it/s]
读取数据:  24%|██▍       | 1712719/7086503 [13:53<05:58, 14986.47it/s]
读取数据:  24%|██▍       | 1714400/7086503 [13:53<06:04, 14734.47it/s]
读取数据:  24%|██▍       | 1716000/7086503 [13:53<05:58, 14979.52it/s]
读取数据:  24%|██▍       | 1717591/7086503 [13:53<06:19, 14157.76it/s]
读取数据:  24%|██▍       | 1719076/7086503 [13:53<06:54, 12940.41it/s]
读取数据:  24%|██▍       | 1720431/7086503 [13:54<07:01, 12716.58it/s]
读取数据:  24%|██▍       | 1721743/7086503 [13:54<07:06, 12571.30it/s]
读取数据:  24%|██▍       | 1723029/7086503 [13:54<07:04, 12631.79it/s]
读取数据:  24%|██▍       | 1724338/7086503 [13:54<07:00, 12749.74it/s]
读取数据:  24%|██▍       | 1725810/7086503 [13:54<06:42, 13304.16it/s]
读取数据:  24%|██▍       | 1727155/7086503 [13:54<06:51, 13038.81it/s]
读取数据:  24%|██▍       | 1728617/7086503 [13:54<06:37, 13489.95it/s]
读取数据:  24%|██▍       | 1729976/7086503 [13:54<06:42, 13309.12it/s]
读取数据:  24%|██▍       | 1731408/7086503 [13:54<06:33, 13600.98it/s]
读取数据:  24%|██▍       | 1732930/7086503 [13:54<06:20, 14073.81it/s]
读取数据:  24%|██▍       | 1734343/7086503 [13:55<06:23, 13950.46it/s]
读取数据:  24%|██▍       | 1735742/7086503 [13:55<06:24, 13912.92it/s]
读取数据:  25%|██▍       | 1737136/7086503 [13:55<06:29, 13717.55it/s]
读取数据:  25%|██▍       | 1738510/7086503 [13:55<06:37, 13448.81it/s]
读取数据:  25%|██▍       | 1739858/7086503 [13:55<06:40, 13338.06it/s]
读取数据:  25%|██▍       | 1741194/7086503 [13:55<06:42, 13263.81it/s]
读取数据:  25%|██▍       | 1742567/7086503 [13:55<06:38, 13397.99it/s]
读取数据:  25%|██▍       | 1744081/7086503 [13:55<06:24, 13909.73it/s]
读取数据:  25%|██▍       | 1745595/7086503 [13:55<06:14, 14271.40it/s]
读取数据:  25%|██▍       | 1747040/7086503 [13:55<06:12, 14316.59it/s]
读取数据:  25%|██▍       | 1748705/7086503 [13:56<05:55, 15010.85it/s]
读取数据:  25%|██▍       | 1750208/7086503 [13:56<12:10, 7300.44it/s] 
读取数据:  25%|██▍       | 1751367/7086503 [13:56<11:03, 8037.27it/s]
读取数据:  25%|██▍       | 1752521/7086503 [13:56<10:13, 8694.74it/s]
读取数据:  25%|██▍       | 1753669/7086503 [13:56<09:43, 9138.78it/s]
读取数据:  25%|██▍       | 1754875/7086503 [13:56<09:02, 9823.55it/s]
读取数据:  25%|██▍       | 1756022/7086503 [13:57<08:54, 9965.72it/s]
读取数据:  25%|██▍       | 1757243/7086503 [13:57<08:25, 10538.32it/s]
读取数据:  25%|██▍       | 1758388/7086503 [13:57<08:14, 10778.70it/s]
读取数据:  25%|██▍       | 1759605/7086503 [13:57<07:57, 11164.92it/s]
读取数据:  25%|██▍       | 1760889/7086503 [13:57<07:37, 11632.78it/s]
读取数据:  25%|██▍       | 1762252/7086503 [13:57<07:16, 12207.58it/s]
读取数据:  25%|██▍       | 1763605/7086503 [13:57<07:33, 11739.60it/s]
读取数据:  25%|██▍       | 1764965/7086503 [13:57<07:14, 12259.13it/s]
读取数据:  25%|██▍       | 1766213/7086503 [13:57<07:22, 12034.50it/s]
读取数据:  25%|██▍       | 1767434/7086503 [13:57<07:21, 12054.93it/s]
读取数据:  25%|██▍       | 1768675/7086503 [13:58<07:17, 12153.42it/s]
读取数据:  25%|██▍       | 1769899/7086503 [13:58<07:18, 12116.11it/s]
读取数据:  25%|██▍       | 1771252/7086503 [13:58<07:04, 12527.38it/s]
读取数据:  25%|██▌       | 1772601/7086503 [13:58<06:55, 12803.99it/s]
读取数据:  25%|██▌       | 1773976/7086503 [13:58<06:46, 13082.21it/s]
读取数据:  25%|██▌       | 1775288/7086503 [13:58<06:52, 12866.82it/s]
读取数据:  25%|██▌       | 1776759/7086503 [13:58<06:35, 13409.20it/s]
读取数据:  25%|██▌       | 1778103/7086503 [13:58<06:36, 13401.29it/s]
读取数据:  25%|██▌       | 1779446/7086503 [13:58<06:37, 13339.30it/s]
读取数据:  25%|██▌       | 1780949/7086503 [13:58<06:23, 13841.03it/s]
读取数据:  25%|██▌       | 1782548/7086503 [13:59<06:06, 14470.23it/s]
读取数据:  25%|██▌       | 1784013/7086503 [13:59<06:05, 14522.29it/s]
读取数据:  25%|██▌       | 1785467/7086503 [13:59<06:10, 14305.94it/s]
读取数据:  25%|██▌       | 1786899/7086503 [13:59<06:10, 14289.91it/s]
读取数据:  25%|██▌       | 1788329/7086503 [13:59<06:18, 13999.57it/s]
读取数据:  25%|██▌       | 1789822/7086503 [13:59<06:11, 14271.64it/s]
读取数据:  25%|██▌       | 1791309/7086503 [13:59<06:06, 14447.58it/s]
读取数据:  25%|██▌       | 1792779/7086503 [13:59<06:04, 14515.99it/s]
读取数据:  25%|██▌       | 1794247/7086503 [13:59<06:03, 14560.17it/s]
读取数据:  25%|██▌       | 1795748/7086503 [13:59<06:00, 14667.44it/s]
读取数据:  25%|██▌       | 1797216/7086503 [14:00<06:07, 14379.65it/s]
读取数据:  25%|██▌       | 1798656/7086503 [14:00<06:11, 14221.12it/s]
读取数据:  25%|██▌       | 1800080/7086503 [14:00<12:09, 7250.37it/s] 
读取数据:  25%|██▌       | 1801422/7086503 [14:00<10:33, 8337.37it/s]
读取数据:  25%|██▌       | 1802769/7086503 [14:00<09:24, 9362.83it/s]
读取数据:  25%|██▌       | 1804038/7086503 [14:00<08:42, 10101.45it/s]
读取数据:  25%|██▌       | 1805367/7086503 [14:01<08:05, 10870.43it/s]
读取数据:  25%|██▌       | 1806652/7086503 [14:01<07:44, 11378.11it/s]
读取数据:  26%|██▌       | 1807922/7086503 [14:01<07:49, 11231.05it/s]
读取数据:  26%|██▌       | 1809284/7086503 [14:01<07:24, 11871.39it/s]
读取数据:  26%|██▌       | 1810578/7086503 [14:01<07:13, 12165.92it/s]
读取数据:  26%|██▌       | 1811935/7086503 [14:01<06:59, 12563.62it/s]
读取数据:  26%|██▌       | 1813231/7086503 [14:01<07:00, 12530.67it/s]
读取数据:  26%|██▌       | 1814648/7086503 [14:01<06:45, 13004.62it/s]
读取数据:  26%|██▌       | 1816006/7086503 [14:01<06:40, 13164.65it/s]
读取数据:  26%|██▌       | 1817347/7086503 [14:01<06:38, 13212.66it/s]
读取数据:  26%|██▌       | 1818727/7086503 [14:02<06:33, 13384.09it/s]
读取数据:  26%|██▌       | 1820102/7086503 [14:02<06:30, 13492.60it/s]
读取数据:  26%|██▌       | 1821457/7086503 [14:02<06:43, 13045.99it/s]
读取数据:  26%|██▌       | 1822801/7086503 [14:02<06:40, 13157.78it/s]
读取数据:  26%|██▌       | 1824313/7086503 [14:02<06:23, 13733.70it/s]
读取数据:  26%|██▌       | 1825899/7086503 [14:02<06:06, 14361.05it/s]
读取数据:  26%|██▌       | 1827403/7086503 [14:02<06:01, 14552.22it/s]
读取数据:  26%|██▌       | 1828930/7086503 [14:02<05:56, 14765.56it/s]
读取数据:  26%|██▌       | 1830487/7086503 [14:02<05:50, 15003.99it/s]
读取数据:  26%|██▌       | 1831990/7086503 [14:02<06:00, 14567.66it/s]
读取数据:  26%|██▌       | 1833557/7086503 [14:03<05:52, 14889.45it/s]
读取数据:  26%|██▌       | 1835050/7086503 [14:03<05:56, 14729.21it/s]
读取数据:  26%|██▌       | 1836526/7086503 [14:03<06:01, 14516.99it/s]
读取数据:  26%|██▌       | 1838197/7086503 [14:03<05:46, 15158.39it/s]
读取数据:  26%|██▌       | 1840064/7086503 [14:03<05:23, 16193.09it/s]
读取数据:  26%|██▌       | 1841688/7086503 [14:03<05:41, 15346.07it/s]
读取数据:  26%|██▌       | 1843234/7086503 [14:03<05:52, 14855.29it/s]
读取数据:  26%|██▌       | 1844730/7086503 [14:03<06:04, 14376.56it/s]
读取数据:  26%|██▌       | 1846176/7086503 [14:03<06:16, 13935.03it/s]
读取数据:  26%|██▌       | 1847576/7086503 [14:04<06:25, 13604.13it/s]
读取数据:  26%|██▌       | 1848943/7086503 [14:04<06:24, 13621.43it/s]
读取数据:  26%|██▌       | 1850309/7086503 [14:04<13:39, 6391.38it/s] 
读取数据:  26%|██▌       | 1851625/7086503 [14:04<11:41, 7467.11it/s]
读取数据:  26%|██▌       | 1852997/7086503 [14:04<10:06, 8632.89it/s]
读取数据:  26%|██▌       | 1854216/7086503 [14:04<09:18, 9372.24it/s]
读取数据:  26%|██▌       | 1855579/7086503 [14:05<08:25, 10339.48it/s]
读取数据:  26%|██▌       | 1857012/7086503 [14:05<07:41, 11327.76it/s]
读取数据:  26%|██▌       | 1858524/7086503 [14:05<07:04, 12317.21it/s]
读取数据:  26%|██▌       | 1859986/7086503 [14:05<06:45, 12893.83it/s]
读取数据:  26%|██▋       | 1861507/7086503 [14:05<06:26, 13531.93it/s]
读取数据:  26%|██▋       | 1863055/7086503 [14:05<06:10, 14085.58it/s]
读取数据:  26%|██▋       | 1864589/7086503 [14:05<06:01, 14447.56it/s]
读取数据:  26%|██▋       | 1866148/7086503 [14:05<05:54, 14721.13it/s]
读取数据:  26%|██▋       | 1868373/7086503 [14:05<05:08, 16930.18it/s]
读取数据:  26%|██▋       | 1870429/7086503 [14:05<04:49, 17998.67it/s]
读取数据:  26%|██▋       | 1872557/7086503 [14:06<04:35, 18957.16it/s]
读取数据:  26%|██▋       | 1874613/7086503 [14:06<04:28, 19431.26it/s]
读取数据:  26%|██▋       | 1876694/7086503 [14:06<04:22, 19841.61it/s]
读取数据:  27%|██▋       | 1878695/7086503 [14:06<04:21, 19891.28it/s]
读取数据:  27%|██▋       | 1880743/7086503 [14:06<04:19, 20059.23it/s]
